Country,year,Gross.Debt,GDP.capita.PPP,Reer.YoY,Overshoot,Developed,Center.Target,CPI,Revenue,deviation,DebtRev,Overshoot_y,GDP.Gap
Canada,2000,80.436608499816,29265.728127848204,,1.0,0,2.0,3.1,43.197317351237,1.1,34.746457040237594,1.0,1.0898968448569497
Canada,2001,81.462033318102,30107.878841177695,-0.029380944040483303,0.0,0,2.0,1.1,41.631638129804,-0.8999999999999999,33.913978924172596,0.0,0.07960865321211151
Canada,2002,79.604069384616,30853.20131632896,-0.008741443865063814,1.0,0,2.0,3.8,40.159957241973,1.7999999999999998,31.9689602277323,1.0,0.05098875433049785
Canada,2003,75.911797358352,32219.428748623737,0.11253718238124422,0.0,0,2.0,1.7,40.148731178477,-0.30000000000000004,30.47762345415495,0.0,-1.057417365426705
Canada,2004,71.889399886654,33795.68370494468,0.05546776397875974,0.0,0,2.0,2.3,39.902345607012,0.2999999999999998,28.685556797579576,0.0,-0.2458090079195149
Canada,2005,70.640409682116,36211.084598416535,0.05965201290381583,0.0,0,2.0,2.3,40.073720270964,0.2999999999999998,28.308240174274136,0.0,0.6604624051202013
Canada,2006,69.919831832602,37995.00480392665,0.05517285085200885,0.0,0,2.0,1.4,40.488399068825,-0.6000000000000001,28.309420540635234,0.0,0.8192113262441558
Canada,2007,66.861448688914,39451.319527528125,0.032046482710607505,0.0,0,2.0,2.5,40.338703942102,0.5,26.971041838021456,0.0,1.4952109095103976
Canada,2008,67.914010576685,40275.98989575041,-0.026435079799970507,0.0,0,2.0,1.8,38.959808477883,-0.19999999999999996,26.459168450325684,0.0,0.42790304058003825
Canada,2009,79.272579858897,38794.930716498566,-0.04597694512864581,0.0,0,2.0,0.8,39.539397734664,-1.2,31.34390064493843,0.0,-2.6710327499308124
Canada,2010,81.219748770744,40019.205402499785,0.0919923500475226,0.0,0,2.0,2.2,38.326386754763,0.20000000000000018,31.128595035122217,0.0,-0.8161315678955445
Canada,2011,81.777873728272,41569.44961719698,0.015641629152129966,0.0,0,2.0,2.7,38.266510264855,0.7000000000000002,31.293538444609368,0.0,0.3205052243580683
Canada,2012,85.406257986943,42189.19610967116,-0.0048010355547564165,0.0,0,2.0,1.0,38.401686513963,-1.0,32.79744345545234,0.0,-0.14986002405948798
Canada,2013,86.09160640022,44188.73170799886,-0.03559264031013876,0.0,0,2.0,1.0,38.466035167883,-1.0,33.11602759450404,0.0,0.4153836893345939
Canada,2014,85.579563466403,45645.564296878794,-0.06144486970364782,0.0,0,2.0,2.0,38.545379262499,0.0,32.98696730931607,0.0,1.206109103832375
Canada,2015,91.192303615129,44567.8663498079,-0.09137959408333807,0.0,0,2.0,1.3,39.956572437967,-0.7,36.437318851829815,0.0,-0.4988133673820693
Canada,2016,91.732603978702,46441.248467440906,-0.019282898656878045,0.0,0,2.0,1.4,40.300068870693,-0.6000000000000001,36.96830258029698,0.0,-1.0330432279472959
Canada,2017,90.548487301195,48552.535156918544,0.014984764957001628,0.0,0,2.0,1.8,40.435858646952,-0.19999999999999996,36.61405833206449,0.0,0.5058506636730655
Canada,2018,89.746953040125,49994.08793369302,-0.005456643242399695,0.0,0,2.0,2.1,40.650563705564,0.10000000000000009,36.48264231937862,0.0,0.4941358473861335
Canada,2019,88.619808373274,,-0.009936431648705168,0.0,0,2.0,2.1,40.808141488132,0.10000000000000009,36.1640967874771,0.0,-0.26206546672299624
United.Kingdom,2000,36.793890760935,26413.43354439927,,0.0,0,2.0,1.0,35.417632605973,-1.0,13.031525051151,0.0,0.16636181674688474
United.Kingdom,2001,34.017067464225,27757.092444736325,-0.024205267606833725,0.0,0,2.0,1.0,35.007959785095,-1.0,11.908681297944522,0.0,-0.052090258705786485
United.Kingdom,2002,34.182988255511,29068.593857460062,0.00706708533875644,0.0,0,2.0,1.5,33.941261598134,-0.5,11.602137465862409,0.0,-0.3473348727274605
United.Kingdom,2003,35.429412115549,30262.055523290448,-0.040789273509392654,0.0,0,2.0,1.3,33.950814131494,-0.7,12.028573855231057,0.0,-0.07385311440126208
United.Kingdom,2004,38.381808430698,31964.781681755667,0.03929101248628175,0.0,0,2.0,1.4,34.887601808309,-0.6000000000000001,13.390492492129892,0.0,-0.503350954199612
United.Kingdom,2005,39.576114716739,32668.226316135522,-0.01828520183012705,0.0,0,2.0,2.1,35.295794378467,0.10000000000000009,13.968704073406416,0.0,0.6517210735284075
